@relation train

@attribute employee_id numeric
@attribute department {'Sales  Marketing',Operations,Technology,Analytics,RD,Procurement,Finance,HR,Legal}
@attribute region {region_7,region_22,region_19,region_23,region_26,region_2,region_20,region_34,region_1,region_4,region_29,region_31,region_15,region_14,region_11,region_5,region_28,region_17,region_13,region_16,region_25,region_10,region_27,region_30,region_12,region_21,region_8,region_32,region_6,region_33,region_24,region_3,region_9,region_18}
@attribute education {'Masters  above',Bachelors,'Below Secondary'}
@attribute gender {f,m}
@attribute recruitment_channel {sourcing,other,referred}
@attribute no_of_trainings numeric
@attribute age numeric
@attribute previous_year_rating numeric
@attribute length_of_service numeric
@attribute 'KPIs_met >80\%' numeric
@attribute awards_won? numeric
@attribute avg_training_score numeric
@attribute is_promoted numeric
@attribute Class {yes,No}

@data
12559,Operations,region_22,Bachelors,f,other,1,35,5,10,0,0,63,0,yes
30433,Procurement,region_27,Bachelors,m,other,1,36,4,3,1,0,66,0,yes
13150,Procurement,region_2,'Masters  above',f,other,1,58,1,13,0,0,70,0,yes
9616,Finance,region_31,Bachelors,m,other,1,29,4,4,0,0,57,0,yes
26563,Procurement,region_2,Bachelors,f,referred,1,33,3,3,1,0,67,0,yes
38331,Operations,region_16,Bachelors,f,other,1,32,5,6,0,0,62,0,yes
18651,Legal,region_22,'Below Secondary',m,other,1,25,5,2,1,0,59,0,yes
45004,Procurement,region_13,Bachelors,m,other,4,41,2,9,0,0,68,0,yes
11892,Procurement,region_12,Bachelors,f,other,1,25,?,1,1,0,69,0,yes
16859,Analytics,region_2,'Masters  above',m,other,1,50,1,7,0,1,79,0,yes
26107,'Sales  Marketing',region_26,Bachelors,m,other,1,30,1,7,0,0,53,0,yes
22511,Technology,region_24,Bachelors,m,sourcing,1,28,?,1,0,0,81,0,yes
22865,Analytics,region_20,'Masters  above',m,other,1,40,5,5,0,1,83,1,No
67467,Finance,region_2,'Below Secondary',f,other,1,26,3,2,0,0,61,0,yes
2268,Technology,region_13,Bachelors,m,other,1,35,5,8,1,0,81,0,yes
33517,'Sales  Marketing',region_7,'Masters  above',m,other,1,37,3,7,1,0,52,0,yes
27605,Operations,region_22,'Masters  above',m,other,1,34,3,3,0,0,75,1,No
69349,Operations,region_8,Bachelors,m,sourcing,1,25,3,2,0,0,57,0,yes
45496,'Sales  Marketing',region_2,?,m,other,1,22,5,2,0,0,62,1,No
66262,Procurement,region_2,Bachelors,f,other,2,26,5,2,1,0,68,1,No
55425,Technology,region_2,Bachelors,f,other,1,31,4,7,1,0,80,0,yes
29543,Finance,region_2,Bachelors,m,sourcing,4,31,5,3,1,0,60,0,yes
36547,Analytics,region_25,Bachelors,m,sourcing,1,32,3,6,1,0,86,0,yes
11205,'Sales  Marketing',region_19,Bachelors,m,sourcing,1,36,5,8,0,0,48,0,yes
469,Technology,region_2,Bachelors,f,sourcing,1,57,3,19,0,0,81,0,yes
44703,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,42,4,9,0,0,51,0,yes
14847,'Sales  Marketing',region_20,Bachelors,m,other,1,28,3,3,0,0,48,0,yes
43689,Analytics,region_12,Bachelors,m,sourcing,2,33,4,3,1,0,86,0,yes
72157,Analytics,region_2,Bachelors,m,sourcing,1,41,3,3,0,0,86,0,yes
74579,Operations,region_2,'Below Secondary',m,other,2,26,?,1,0,0,61,0,yes
51544,Procurement,region_12,Bachelors,f,other,1,32,5,5,0,1,84,1,No
5128,Operations,region_2,?,m,other,1,48,3,8,0,0,57,0,yes
37952,Operations,region_26,'Masters  above',m,other,1,41,3,7,0,0,58,0,yes
39914,Technology,region_2,'Masters  above',m,other,1,31,5,4,1,0,82,0,yes
74332,'Sales  Marketing',region_26,Bachelors,m,other,1,37,4,5,0,0,54,0,yes
42886,Analytics,region_29,Bachelors,m,other,1,30,1,4,0,0,84,0,yes
53988,Finance,region_2,'Below Secondary',m,other,1,26,5,2,1,0,60,0,yes
49775,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,44,5,11,0,0,42,0,yes
66965,Operations,region_7,Bachelors,f,sourcing,1,44,3,10,0,0,60,0,yes
70197,RD,region_22,'Masters  above',m,other,1,30,4,2,1,0,96,1,No
66210,Operations,region_22,'Below Secondary',m,other,1,24,3,2,0,0,59,0,yes
71008,'Sales  Marketing',region_27,Bachelors,m,other,1,40,1,10,0,0,49,0,yes
52132,Technology,region_11,'Masters  above',m,other,1,32,3,5,0,0,80,0,yes
72604,'Sales  Marketing',region_2,Bachelors,m,sourcing,1,40,5,7,0,0,53,0,yes
66802,Technology,region_7,'Below Secondary',f,other,2,24,4,3,1,0,78,0,yes
55730,'Sales  Marketing',region_26,Bachelors,m,other,1,45,4,15,0,0,64,1,No
8284,'Sales  Marketing',region_2,Bachelors,f,other,1,34,5,5,0,0,60,1,No
69715,Operations,region_2,?,f,other,1,58,4,18,1,0,60,0,yes
36117,Technology,region_24,Bachelors,m,sourcing,1,35,3,7,0,0,82,0,yes
56139,'Sales  Marketing',region_16,?,m,other,1,24,4,2,0,0,51,0,yes
15924,'Sales  Marketing',region_23,Bachelors,m,other,1,35,2,8,0,0,48,0,yes
41776,Technology,region_23,Bachelors,m,sourcing,1,31,1,2,0,0,81,0,yes
25949,Operations,region_29,Bachelors,m,other,1,33,3,5,0,0,60,0,yes
51509,HR,region_2,'Masters  above',f,sourcing,1,44,3,14,0,0,47,0,yes
36936,'Sales  Marketing',region_28,?,m,other,1,24,2,2,1,0,52,1,No
25572,Procurement,region_2,Bachelors,m,other,2,34,2,10,0,0,69,0,yes
11337,'Sales  Marketing',region_22,Bachelors,m,sourcing,1,37,5,2,0,0,54,0,yes
34965,Operations,region_26,Bachelors,m,other,2,31,3,4,0,0,63,0,yes
38318,Procurement,region_19,Bachelors,m,other,1,32,3,8,0,0,69,0,yes
60969,Operations,region_2,Bachelors,f,other,1,33,5,7,1,0,57,0,yes
72765,Operations,region_2,?,f,sourcing,1,53,3,11,0,0,57,0,yes
16951,Operations,region_22,Bachelors,m,sourcing,2,37,5,4,1,0,57,0,yes
54416,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,30,2,5,0,0,49,0,yes
4585,Analytics,region_15,Bachelors,m,sourcing,1,35,5,3,1,0,81,0,yes
64140,Technology,region_11,Bachelors,m,sourcing,1,32,3,4,0,0,80,0,yes
35746,Operations,region_15,Bachelors,m,sourcing,1,45,3,9,0,0,61,0,yes
6587,Procurement,region_13,Bachelors,m,other,1,29,?,1,0,0,69,0,yes
1901,'Sales  Marketing',region_4,Bachelors,m,sourcing,2,31,3,4,0,0,53,0,yes
56849,Technology,region_15,Bachelors,m,sourcing,2,34,3,8,0,0,80,0,yes
56233,Analytics,region_22,Bachelors,f,other,1,24,?,1,1,0,86,0,yes
15844,Operations,region_3,'Masters  above',f,other,1,31,5,7,1,0,59,0,yes
1497,'Sales  Marketing',region_10,'Masters  above',f,other,1,37,3,6,1,0,47,0,yes
11488,'Sales  Marketing',region_7,'Masters  above',m,other,1,42,3,12,0,0,48,0,yes
59616,Procurement,region_4,'Masters  above',m,other,1,40,3,6,0,0,72,0,yes
9002,Operations,region_2,Bachelors,m,sourcing,1,37,5,5,1,0,64,0,yes
63753,Operations,region_22,Bachelors,m,other,1,50,3,8,0,0,57,0,yes
9192,Operations,region_21,Bachelors,m,other,1,28,?,1,0,0,61,0,yes
30143,HR,region_2,'Masters  above',f,referred,1,57,3,13,0,0,53,0,yes
23360,'Sales  Marketing',region_28,'Masters  above',m,other,2,42,2,10,0,0,46,0,yes
53301,Operations,region_2,'Masters  above',m,sourcing,1,34,3,8,0,0,61,0,yes
29073,Operations,region_2,Bachelors,f,sourcing,1,34,5,8,1,0,54,0,yes
36460,Operations,region_13,Bachelors,m,other,1,29,?,1,0,0,62,0,yes
3171,Operations,region_4,'Masters  above',f,referred,1,32,4,7,1,0,59,0,yes
55062,Operations,region_7,Bachelors,f,sourcing,1,27,5,2,0,0,61,0,yes
64798,Analytics,region_22,Bachelors,m,other,3,30,?,1,1,0,83,0,yes
7908,Technology,region_33,'Masters  above',m,other,1,46,3,17,0,0,83,0,yes
70048,'Sales  Marketing',region_1,'Masters  above',m,other,1,37,3,10,1,0,49,1,No
63757,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,48,4,13,0,0,52,0,yes
19046,Technology,region_2,Bachelors,m,other,1,40,5,12,1,0,84,0,yes
37427,Technology,region_20,Bachelors,m,other,1,32,3,6,0,0,73,0,yes
58138,'Sales  Marketing',region_20,Bachelors,m,other,1,33,1,7,0,0,48,0,yes
68064,Procurement,region_23,Bachelors,f,other,1,35,3,6,0,0,66,0,yes
6711,'Sales  Marketing',region_6,?,m,sourcing,1,23,3,2,0,0,51,0,yes
51002,Analytics,region_15,'Masters  above',m,other,1,32,3,4,0,0,86,0,yes
5132,Operations,region_2,Bachelors,m,sourcing,4,31,3,6,0,0,59,0,yes
15801,Operations,region_26,Bachelors,f,other,1,40,4,13,0,0,60,0,yes
47265,Procurement,region_2,'Masters  above',m,other,1,43,2,7,0,0,70,0,yes
26798,Operations,region_32,'Masters  above',m,other,1,38,3,6,0,0,60,0,yes
72203,'Sales  Marketing',region_7,Bachelors,m,other,1,36,5,8,0,0,49,0,yes
46862,Procurement,region_7,'Masters  above',m,other,1,49,5,20,1,0,65,0,yes
75629,'Sales  Marketing',region_22,Bachelors,f,sourcing,1,32,1,4,0,0,50,0,yes
10452,Analytics,region_2,Bachelors,m,other,2,26,3,2,0,0,91,0,yes
37017,Analytics,region_7,Bachelors,m,sourcing,1,55,3,18,0,0,87,0,yes
76427,HR,region_22,'Masters  above',f,other,1,35,3,5,0,0,50,0,yes
46925,Operations,region_9,'Masters  above',f,other,1,36,4,6,1,0,59,0,yes
43828,'Sales  Marketing',region_30,Bachelors,m,other,1,29,5,4,1,0,45,0,yes
58383,Procurement,region_4,Bachelors,m,other,1,46,3,19,1,0,72,0,yes
20660,RD,region_27,Bachelors,m,sourcing,2,30,3,4,0,0,84,0,yes
46166,'Sales  Marketing',region_2,Bachelors,m,other,1,51,5,19,0,0,40,0,yes
11123,'Sales  Marketing',region_29,'Masters  above',m,other,1,37,3,7,0,0,54,0,yes
67946,Analytics,region_32,?,m,other,1,27,3,2,0,0,88,0,yes
41763,'Sales  Marketing',region_26,?,m,other,1,43,1,4,0,0,49,0,yes
40628,HR,region_32,Bachelors,f,other,1,31,3,7,0,0,51,0,yes
61482,Operations,region_7,'Masters  above',f,sourcing,2,38,4,9,1,0,65,0,yes
63083,'Sales  Marketing',region_2,'Masters  above',f,other,1,43,1,10,0,0,45,0,yes
33789,Technology,region_7,Bachelors,m,sourcing,3,29,3,4,0,0,81,0,yes
3540,Technology,region_22,'Masters  above',f,sourcing,1,30,3,2,0,0,79,0,yes
51292,HR,region_2,Bachelors,f,other,1,49,5,22,1,0,50,0,yes
137,Analytics,region_7,'Masters  above',m,other,1,49,4,5,0,0,90,0,yes
73204,'Sales  Marketing',region_7,'Masters  above',m,sourcing,1,36,2,5,0,0,48,0,yes
73753,Procurement,region_10,'Masters  above',m,sourcing,1,33,1,3,0,0,71,0,yes
49737,'Sales  Marketing',region_22,'Masters  above',m,other,3,52,3,25,0,0,49,0,yes
22462,'Sales  Marketing',region_32,Bachelors,f,other,1,29,?,1,0,0,53,0,yes
36905,Operations,region_7,Bachelors,m,other,1,37,3,11,0,0,56,0,yes
16004,Finance,region_22,'Below Secondary',m,other,1,25,3,3,0,0,61,0,yes
10002,HR,region_2,'Below Secondary',m,sourcing,1,24,?,1,1,0,52,0,yes
43176,Technology,region_7,'Masters  above',f,referred,1,37,4,13,0,0,79,0,yes
12538,Operations,region_14,Bachelors,m,other,1,35,5,10,1,0,59,1,No
56140,Technology,region_13,Bachelors,f,other,1,33,3,4,1,0,76,1,No
71196,Procurement,region_2,Bachelors,f,sourcing,1,33,5,9,1,0,71,0,yes
57893,Technology,region_2,Bachelors,f,other,1,59,3,28,0,0,78,0,yes
5640,Analytics,region_2,Bachelors,m,sourcing,1,29,?,1,0,0,88,0,yes
41208,Operations,region_2,Bachelors,f,other,1,38,2,8,0,0,59,0,yes
55857,Operations,region_2,Bachelors,m,sourcing,1,48,4,13,0,0,57,0,yes
27907,Legal,region_11,Bachelors,m,other,1,31,3,1,1,0,62,0,yes
5933,Technology,region_5,'Masters  above',f,sourcing,1,32,1,5,0,0,77,0,yes
44678,Procurement,region_22,Bachelors,m,other,3,24,3,2,0,0,63,0,yes
48266,Technology,region_7,'Masters  above',m,sourcing,2,37,5,5,1,0,77,0,yes
46639,'Sales  Marketing',region_7,Bachelors,f,sourcing,1,32,5,8,1,0,46,1,No
21523,'Sales  Marketing',region_4,Bachelors,m,other,1,31,3,2,0,0,48,0,yes
32437,Operations,region_2,Bachelors,m,sourcing,2,45,3,5,1,1,61,0,yes
65689,'Sales  Marketing',region_2,Bachelors,m,other,1,57,5,6,0,0,45,0,yes
73819,Operations,region_15,'Masters  above',m,other,2,39,2,8,0,0,59,0,yes
74019,Procurement,region_2,'Masters  above',m,sourcing,1,42,1,4,0,0,70,0,yes
76698,Operations,region_7,Bachelors,f,other,1,45,3,4,0,1,65,1,No
70387,Operations,region_30,'Masters  above',m,sourcing,1,41,3,3,1,0,61,0,yes
56162,Technology,region_27,'Masters  above',f,sourcing,1,41,1,11,0,0,74,0,yes
26260,'Sales  Marketing',region_24,'Masters  above',m,sourcing,1,34,1,7,0,0,50,0,yes
53188,'Sales  Marketing',region_31,Bachelors,m,sourcing,1,47,5,18,0,0,52,0,yes
34074,'Sales  Marketing',region_25,'Masters  above',m,sourcing,1,33,5,7,1,0,51,0,yes
38934,Operations,region_22,'Masters  above',f,sourcing,1,48,3,15,0,0,69,1,No
39799,Operations,region_15,Bachelors,m,other,1,34,4,3,0,0,60,0,yes
40775,'Sales  Marketing',region_1,'Masters  above',m,other,1,35,5,4,1,0,47,0,yes
41928,Analytics,region_1,'Masters  above',m,sourcing,1,35,5,4,1,0,84,0,yes
31364,Technology,region_15,Bachelors,f,sourcing,2,26,3,2,0,0,79,0,yes
25351,'Sales  Marketing',region_14,'Masters  above',m,sourcing,1,45,3,17,0,0,49,0,yes
72690,'Sales  Marketing',region_9,'Masters  above',f,sourcing,1,31,3,1,0,0,54,0,yes
11666,'Sales  Marketing',region_34,Bachelors,m,sourcing,1,30,5,7,0,0,49,0,yes
10167,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,46,1,5,0,0,50,0,yes
43399,Operations,region_2,Bachelors,f,other,1,60,5,4,1,0,56,0,yes
72916,Operations,region_27,Bachelors,m,other,1,44,5,11,1,0,55,0,yes
19440,Technology,region_22,'Masters  above',m,sourcing,3,35,3,3,0,0,86,0,yes
55444,'Sales  Marketing',region_22,Bachelors,m,sourcing,2,33,2,6,0,0,52,0,yes
10360,Operations,region_6,Bachelors,m,sourcing,1,38,4,8,1,0,55,0,yes
66637,Technology,region_22,'Masters  above',m,sourcing,1,39,3,5,0,0,80,0,yes
63026,'Sales  Marketing',region_26,Bachelors,m,other,1,30,3,2,0,0,50,0,yes
53981,Operations,region_5,Bachelors,m,sourcing,1,31,?,1,1,0,65,0,yes
66248,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,57,4,3,0,0,50,0,yes
73279,'Sales  Marketing',region_2,Bachelors,f,other,1,34,1,7,0,0,50,0,yes
57365,Operations,region_2,Bachelors,m,other,1,38,3,4,1,0,66,0,yes
36691,'Sales  Marketing',region_14,?,m,other,1,24,?,1,1,0,55,0,yes
31987,Procurement,region_17,'Masters  above',m,other,1,45,3,16,0,0,87,1,No
73265,'Sales  Marketing',region_1,'Masters  above',m,other,1,40,1,11,0,0,53,0,yes
62530,Procurement,region_32,Bachelors,m,other,2,32,3,3,0,0,70,0,yes
52716,'Sales  Marketing',region_2,Bachelors,f,sourcing,2,29,3,2,0,0,48,0,yes
12930,Finance,region_2,Bachelors,f,other,1,39,4,11,0,0,59,0,yes
70371,Analytics,region_13,Bachelors,m,sourcing,1,32,3,7,0,0,80,0,yes
32774,Operations,region_2,'Masters  above',m,other,2,57,4,7,1,0,58,0,yes
78119,Procurement,region_11,Bachelors,f,other,1,36,3,4,1,0,72,0,yes
50338,'Sales  Marketing',region_2,Bachelors,m,other,1,34,1,5,0,0,46,0,yes
64630,HR,region_22,'Masters  above',f,other,1,33,5,7,1,0,50,0,yes
1830,Technology,region_2,'Masters  above',m,sourcing,1,39,2,4,1,0,81,0,yes
60743,Finance,region_15,Bachelors,f,sourcing,2,32,4,8,0,0,59,0,yes
77734,Technology,region_2,Bachelors,m,referred,1,31,3,6,0,0,77,0,yes
51440,'Sales  Marketing',region_22,Bachelors,m,other,1,31,1,7,1,0,52,0,yes
58579,Procurement,region_22,Bachelors,f,other,1,25,3,3,0,0,68,0,yes
38123,'Sales  Marketing',region_4,Bachelors,f,sourcing,1,43,5,4,1,0,50,0,yes
57033,Operations,region_2,Bachelors,m,sourcing,1,25,?,1,0,0,65,0,yes
42513,Procurement,region_2,'Masters  above',f,other,1,50,1,16,0,0,68,0,yes
29146,Operations,region_22,'Masters  above',m,other,3,32,3,4,1,0,64,1,No
72935,Finance,region_32,Bachelors,m,sourcing,1,28,3,2,0,0,59,0,yes
16889,'Sales  Marketing',region_17,Bachelors,m,other,1,32,1,5,0,0,51,0,yes
6181,'Sales  Marketing',region_16,Bachelors,m,sourcing,1,34,5,5,0,0,49,0,yes
9025,Operations,region_16,Bachelors,m,other,1,30,5,4,0,0,55,0,yes
65024,Operations,region_7,'Masters  above',f,sourcing,1,33,5,6,0,0,74,1,No
61874,Procurement,region_7,'Masters  above',m,sourcing,2,46,4,19,1,0,70,0,yes
30900,'Sales  Marketing',region_12,Bachelors,m,sourcing,1,35,4,10,1,0,50,1,No
44381,Operations,region_7,Bachelors,m,other,1,33,5,8,1,0,59,1,No
805,Operations,region_22,Bachelors,m,sourcing,1,30,4,4,0,0,59,0,yes
10468,Procurement,region_7,Bachelors,m,sourcing,2,33,5,4,1,0,71,0,yes
54127,'Sales  Marketing',region_13,Bachelors,m,other,1,28,4,5,0,0,52,0,yes
63027,Technology,region_24,'Masters  above',m,other,1,38,3,8,0,0,84,0,yes
26944,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,34,2,7,1,0,49,1,No
6788,'Sales  Marketing',region_2,?,f,other,2,40,?,1,1,0,51,0,yes
51318,Procurement,region_31,Bachelors,f,sourcing,2,30,3,5,0,0,73,0,yes
30551,Operations,region_12,Bachelors,f,sourcing,1,29,2,7,0,0,60,0,yes
74141,RD,region_26,Bachelors,m,sourcing,1,30,3,3,0,0,83,0,yes
16399,'Sales  Marketing',region_31,Bachelors,m,sourcing,1,38,4,10,0,0,50,0,yes
10389,Operations,region_7,Bachelors,m,other,3,40,3,11,0,0,60,0,yes
15369,Analytics,region_22,?,f,other,1,29,4,5,0,0,86,0,yes
41337,HR,region_2,'Masters  above',f,sourcing,1,53,4,25,0,0,47,0,yes
633,'Sales  Marketing',region_17,Bachelors,f,sourcing,1,26,3,2,0,0,49,0,yes
30155,Analytics,region_32,Bachelors,m,other,2,28,?,1,0,0,82,0,yes
59337,Analytics,region_22,'Masters  above',m,sourcing,1,26,?,1,1,0,84,0,yes
3968,Procurement,region_10,Bachelors,m,other,1,28,3,4,0,0,65,0,yes
1709,HR,region_7,Bachelors,f,sourcing,1,30,3,3,0,0,51,0,yes
1588,Operations,region_15,'Masters  above',m,other,1,59,4,4,1,0,56,0,yes
573,RD,region_22,Bachelors,f,other,1,29,?,1,1,0,86,0,yes
24750,Technology,region_14,Bachelors,m,sourcing,1,31,3,4,0,0,83,0,yes
9098,Procurement,region_7,Bachelors,f,other,1,26,3,2,0,0,69,0,yes
41768,Operations,region_19,'Masters  above',f,sourcing,1,37,3,10,0,0,62,0,yes
43660,Operations,region_8,Bachelors,f,sourcing,1,25,3,1,0,0,62,0,yes
8027,Technology,region_31,Bachelors,m,other,1,27,2,3,1,0,78,0,yes
15774,Operations,region_2,'Masters  above',m,sourcing,1,39,4,10,0,0,60,0,yes
4857,Analytics,region_28,Bachelors,m,other,1,36,5,3,1,0,91,1,No
58988,Procurement,region_23,'Masters  above',m,other,2,35,5,6,1,0,91,1,No
54550,Technology,region_8,Bachelors,f,other,1,28,?,1,0,0,81,0,yes
31552,'Sales  Marketing',region_21,Bachelors,m,other,1,30,?,1,1,0,50,0,yes
76968,Procurement,region_22,'Masters  above',m,sourcing,1,37,5,9,1,0,75,0,yes
73203,Technology,region_28,'Masters  above',m,sourcing,2,35,1,9,0,0,80,0,yes
60095,'Sales  Marketing',region_28,'Masters  above',f,other,1,30,1,5,0,0,54,0,yes
6731,RD,region_29,Bachelors,m,sourcing,1,30,5,1,0,0,96,1,No
39725,Technology,region_2,Bachelors,m,other,1,45,4,3,0,0,83,0,yes
70021,Procurement,region_23,'Masters  above',m,other,1,36,3,7,1,0,71,0,yes
22958,'Sales  Marketing',region_11,Bachelors,m,sourcing,1,37,3,4,0,0,50,0,yes
21955,Procurement,region_2,Bachelors,f,sourcing,2,39,3,4,0,0,73,0,yes
72984,Operations,region_19,Bachelors,m,other,1,37,5,6,0,0,59,0,yes
63667,Procurement,region_26,Bachelors,m,other,1,28,?,1,0,0,82,1,No
4147,Procurement,region_22,'Masters  above',m,sourcing,1,40,3,12,0,0,70,0,yes
28714,'Sales  Marketing',region_3,Bachelors,m,other,1,30,5,3,1,0,52,0,yes
51959,Operations,region_31,'Masters  above',m,other,1,36,4,7,0,0,56,0,yes
68716,'Sales  Marketing',region_15,Bachelors,f,other,1,27,2,4,0,0,57,0,yes
30802,Operations,region_11,Bachelors,f,other,1,29,1,4,0,0,57,0,yes
34542,Technology,region_2,Bachelors,f,sourcing,7,31,3,5,1,0,82,0,yes
32970,Procurement,region_22,'Masters  above',m,other,1,36,4,7,1,0,67,0,yes
10936,Operations,region_12,Bachelors,m,other,1,30,4,4,0,0,57,0,yes
20326,Analytics,region_28,'Masters  above',m,other,2,32,3,6,1,0,86,0,yes
38445,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,29,5,2,0,0,50,0,yes
18621,'Sales  Marketing',region_2,Bachelors,f,other,1,29,?,1,0,0,45,0,yes
10345,'Sales  Marketing',region_22,'Masters  above',m,other,2,38,1,8,0,0,47,0,yes
25834,Procurement,region_2,'Masters  above',f,other,1,51,3,15,0,0,71,0,yes
333,Finance,region_22,'Masters  above',m,other,1,32,3,8,0,0,58,0,yes
28850,Technology,region_14,'Masters  above',f,sourcing,1,36,3,5,1,0,83,0,yes
61888,Operations,region_15,Bachelors,m,sourcing,2,30,5,5,1,0,57,0,yes
30928,Finance,region_26,Bachelors,f,sourcing,1,26,3,5,0,0,56,0,yes
21230,RD,region_7,Bachelors,m,sourcing,2,32,5,3,1,0,83,1,No
22445,'Sales  Marketing',region_30,Bachelors,m,other,2,26,3,3,0,0,50,0,yes
57206,Analytics,region_28,Bachelors,m,sourcing,1,30,4,2,0,0,83,0,yes
57587,'Sales  Marketing',region_6,Bachelors,f,other,1,28,1,2,0,0,50,0,yes
29950,'Sales  Marketing',region_26,Bachelors,m,sourcing,1,40,3,18,1,0,55,1,No
1825,Legal,region_2,Bachelors,m,other,1,33,1,6,0,0,66,0,yes
5272,Operations,region_2,'Below Secondary',f,sourcing,1,24,?,1,0,0,73,1,No
49389,Legal,region_27,'Below Secondary',m,other,1,27,?,1,1,0,59,0,yes
66875,Operations,region_29,Bachelors,m,sourcing,1,30,4,2,1,0,61,0,yes
51071,'Sales  Marketing',region_4,'Masters  above',f,sourcing,1,37,3,9,0,0,44,0,yes
62499,Operations,region_2,?,f,other,1,33,3,9,0,0,58,0,yes
4566,Analytics,region_2,Bachelors,m,other,2,31,3,2,0,0,84,0,yes
77674,'Sales  Marketing',region_31,Bachelors,m,sourcing,1,43,3,3,0,0,48,0,yes
70679,'Sales  Marketing',region_2,'Masters  above',f,other,1,39,1,10,1,0,52,1,No
20516,'Sales  Marketing',region_2,?,m,other,1,24,3,2,1,1,81,1,No
45145,Procurement,region_4,'Masters  above',m,other,1,41,2,12,0,0,71,0,yes
45721,RD,region_4,'Masters  above',m,other,1,35,5,4,1,0,85,0,yes
52241,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,24,?,1,0,0,49,0,yes
23337,'Sales  Marketing',region_1,'Masters  above',m,sourcing,3,33,2,7,0,0,53,0,yes
8386,'Sales  Marketing',region_17,'Masters  above',m,other,1,35,3,3,0,0,47,0,yes
70491,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,30,2,8,1,1,50,0,yes
23241,Procurement,region_15,Bachelors,m,other,1,29,3,2,0,0,68,0,yes
54003,'Sales  Marketing',region_6,Bachelors,m,other,1,28,5,2,1,0,50,0,yes
24843,Operations,region_2,'Masters  above',f,other,1,48,5,15,1,0,61,0,yes
35222,Technology,region_2,Bachelors,m,other,1,31,3,3,0,0,79,0,yes
47183,'Sales  Marketing',region_1,Bachelors,m,other,1,26,1,3,1,0,50,0,yes
22660,'Sales  Marketing',region_27,?,m,sourcing,2,24,?,1,0,0,47,0,yes
11943,Technology,region_27,Bachelors,f,referred,1,30,?,1,1,0,76,0,yes
57744,Operations,region_8,'Masters  above',f,sourcing,1,38,3,2,1,0,61,0,yes
29142,'Sales  Marketing',region_31,?,m,sourcing,1,27,5,3,1,0,49,0,yes
15620,Technology,region_2,'Masters  above',f,other,1,49,1,24,0,0,77,0,yes
44301,Technology,region_11,Bachelors,f,other,1,32,?,1,0,0,80,0,yes
24875,Operations,region_34,Bachelors,m,other,1,26,?,1,0,0,65,0,yes
61614,'Sales  Marketing',region_2,Bachelors,f,other,1,35,5,7,0,0,48,0,yes
73393,Finance,region_2,Bachelors,f,other,2,46,3,3,0,0,59,0,yes
27459,Procurement,region_22,'Masters  above',m,other,1,34,2,6,0,0,69,0,yes
27533,Finance,region_22,Bachelors,f,sourcing,2,30,1,3,1,0,59,0,yes
47584,Procurement,region_2,?,f,sourcing,1,53,1,11,0,0,67,0,yes
75636,'Sales  Marketing',region_4,'Masters  above',m,sourcing,1,49,3,17,0,0,48,0,yes
18390,Procurement,region_27,'Masters  above',f,other,1,35,3,5,0,0,68,0,yes
69146,RD,region_22,'Masters  above',m,other,1,34,4,4,0,0,83,0,yes
10122,'Sales  Marketing',region_30,Bachelors,m,other,7,26,2,5,0,0,46,0,yes
20927,'Sales  Marketing',region_1,Bachelors,m,sourcing,2,29,?,1,0,0,47,0,yes
60018,Operations,region_7,'Masters  above',f,other,1,37,3,4,0,0,58,0,yes
68791,Analytics,region_27,Bachelors,m,other,2,25,4,2,0,0,80,0,yes
25354,'Sales  Marketing',region_2,Bachelors,m,other,1,47,4,16,1,0,48,1,No
3491,Analytics,region_12,Bachelors,m,sourcing,1,28,2,5,0,0,85,0,yes
74687,'Sales  Marketing',region_14,Bachelors,m,other,1,32,5,10,1,0,48,0,yes
50049,Procurement,region_19,Bachelors,m,other,1,34,3,4,0,0,71,0,yes
30088,Operations,region_2,?,m,sourcing,1,36,4,3,0,0,59,0,yes
45140,Legal,region_22,Bachelors,m,other,1,32,2,6,0,0,59,0,yes
35436,Procurement,region_24,'Masters  above',m,sourcing,2,32,2,5,0,0,72,0,yes
72109,'Sales  Marketing',region_8,Bachelors,m,other,1,29,4,3,0,0,52,0,yes
24397,Operations,region_22,Bachelors,m,other,1,32,4,4,1,1,57,1,No
44154,'Sales  Marketing',region_22,Bachelors,m,other,5,27,3,2,0,0,52,0,yes
60571,'Sales  Marketing',region_13,Bachelors,m,other,1,34,5,4,1,0,51,0,yes
59722,'Sales  Marketing',region_16,'Masters  above',f,other,1,36,3,8,0,0,48,0,yes
27505,Operations,region_8,Bachelors,m,sourcing,1,26,5,2,1,0,59,0,yes
9072,'Sales  Marketing',region_14,'Masters  above',m,other,1,33,4,3,1,0,94,1,No
